doi,author1,name1,aff1,author2,name2,aff2
http://dx.doi.org/10.1109/aicas.2019.8771630,https://dblp.org/pid/92/6033,Shuenn-Yuh Lee,"National Cheng Kung University, Department of Electrical Engineering, Tainan, Taiwan",https://dblp.org/pid/231/4300,Peng-Wei Huang,"National Cheng Kung University, Tainan City, Taiwan"
https://doi.org/10.1109/aicas.2019.8771630,https://dblp.org/pid/92/6033,Shuenn-Yuh Lee,"National Cheng Kung University, Department of Electrical Engineering, Tainan, Taiwan",https://dblp.org/pid/231/4300,Peng-Wei Huang,"National Cheng Kung University, Tainan City, Taiwan"
http://dx.doi.org/10.1007/978-3-030-21642-9_12,https://dblp.org/pid/237/4326,Dario Amaya,"Nueva Granada Military University, Faculty of Engineering, Bogotá, Colombia",https://dblp.org/pid/237/4174,Camilo Cáceres,"University of Campinas, School of Mechanical Engineering, Brazil"
https://doi.org/10.1007/978-3-030-21642-9_12,https://dblp.org/pid/237/4326,Dario Amaya,"Nueva Granada Military University, Faculty of Engineering, Bogotá, Colombia",https://dblp.org/pid/237/4174,Camilo Cáceres,"University of Campinas, School of Mechanical Engineering, Brazil"
http://dx.doi.org/10.1109/aitest.2019.00012,https://dblp.org/pid/g/SandeepKSGupta,Sandeep K. S. Gupta,"Arizona State University, Tempe, Institute of Sustainability",https://dblp.org/pid/86/2304-1,Ayan Banerjee 0001,"Arizona State University, Tempe, AZ, USA"
https://doi.org/10.1109/aitest.2019.00012,https://dblp.org/pid/g/SandeepKSGupta,Sandeep K. S. Gupta,"Arizona State University, Tempe, Institute of Sustainability",https://dblp.org/pid/86/2304-1,Ayan Banerjee 0001,"Arizona State University, Tempe, AZ, USA"
http://dx.doi.org/10.1145/3325480.3326547,https://dblp.org/pid/27/5853,Piotr Mirowski,"DeepMind, London, UK",https://dblp.org/pid/182/1971,Kory W. Mathewson,"DeepMind, London, UK"
https://doi.org/10.1145/3325480.3326547,https://dblp.org/pid/27/5853,Piotr Mirowski,"DeepMind, London, UK",https://dblp.org/pid/182/1971,Kory W. Mathewson,"DeepMind, London, UK"
http://dx.doi.org/10.1007/978-3-030-25540-4_25,https://dblp.org/pid/s/SanjitASeshia,Sanjit A. Seshia,"University of California, Berkeley, USA",https://dblp.org/pid/144/7602,Daniel J. Fremont,"University of California, Santa Cruz, CA, USA"
https://doi.org/10.1007/978-3-030-25540-4_25,https://dblp.org/pid/s/SanjitASeshia,Sanjit A. Seshia,"University of California, Berkeley, USA",https://dblp.org/pid/144/7602,Daniel J. Fremont,"University of California, Santa Cruz, CA, USA"
http://dx.doi.org/10.1145/3319535.3353556,https://dblp.org/pid/29/7562-1,Sadia Afroz 0001,"University of California Berkeley, ICSI, USA",https://dblp.org/pid/29/1830,Battista Biggio,"University of Cagliari, Italy"
https://doi.org/10.1145/3319535.3353556,https://dblp.org/pid/29/7562-1,Sadia Afroz 0001,"University of California Berkeley, ICSI, USA",https://dblp.org/pid/29/1830,Battista Biggio,"University of Cagliari, Italy"
http://dx.doi.org/10.1145/3319535.3353556,https://dblp.org/pid/38/4086,Yuval Elovici,"Telekom Innovation Laboratories at Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/29/7562-1,Sadia Afroz 0001,"University of California Berkeley, ICSI, USA"
https://doi.org/10.1145/3319535.3353556,https://dblp.org/pid/38/4086,Yuval Elovici,"Telekom Innovation Laboratories at Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/29/7562-1,Sadia Afroz 0001,"University of California Berkeley, ICSI, USA"
http://dx.doi.org/10.1145/3319535.3353556,https://dblp.org/pid/38/4086,Yuval Elovici,"Telekom Innovation Laboratories at Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/29/1830,Battista Biggio,"University of Cagliari, Italy"
https://doi.org/10.1145/3319535.3353556,https://dblp.org/pid/38/4086,Yuval Elovici,"Telekom Innovation Laboratories at Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/29/1830,Battista Biggio,"University of Cagliari, Italy"
http://dx.doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/252/4752,Filipe Andrade Bernardi,"University of São Paulo, Medical School, SP, Brazil",https://dblp.org/pid/129/1118,Vinícius Lima 0001,"University of São Paulo, Medical School, Brazil"
https://doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/252/4752,Filipe Andrade Bernardi,"University of São Paulo, Medical School, SP, Brazil",https://dblp.org/pid/129/1118,Vinícius Lima 0001,"University of São Paulo, Medical School, Brazil"
http://dx.doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/84/8417,Rui Rijo,"Polytechnic Institute of Leiria, ESTG, Leiria, Portugal",https://dblp.org/pid/129/1118,Vinícius Lima 0001,"University of São Paulo, Medical School, Brazil"
https://doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/84/8417,Rui Rijo,"Polytechnic Institute of Leiria, ESTG, Leiria, Portugal",https://dblp.org/pid/129/1118,Vinícius Lima 0001,"University of São Paulo, Medical School, Brazil"
http://dx.doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/84/8417,Rui Rijo,"Polytechnic Institute of Leiria, ESTG, Leiria, Portugal",https://dblp.org/pid/252/4752,Filipe Andrade Bernardi,"University of São Paulo, Medical School, SP, Brazil"
https://doi.org/10.1016/j.procs.2019.12.225,https://dblp.org/pid/84/8417,Rui Rijo,"Polytechnic Institute of Leiria, ESTG, Leiria, Portugal",https://dblp.org/pid/252/4752,Filipe Andrade Bernardi,"University of São Paulo, Medical School, SP, Brazil"
http://dx.doi.org/10.1145/3357384.3358802,https://dblp.org/pid/35/10185-1,Lingyu Zhang 0001,"Didi Chuxing AI Labs, Beijing, China",https://dblp.org/pid/28/10261-1,Weinan Zhang 0001,"Shanghai Jiao Tong University, John Hopcroft Center for Computer Science, China"
https://doi.org/10.1145/3357384.3358802,https://dblp.org/pid/35/10185-1,Lingyu Zhang 0001,"Didi Chuxing AI Labs, Beijing, China",https://dblp.org/pid/28/10261-1,Weinan Zhang 0001,"Shanghai Jiao Tong University, John Hopcroft Center for Computer Science, China"
http://dx.doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/194/7739,Daniel Yue Zhang,"University of Notre Dame, IN, USA",https://dblp.org/pid/06/6785-31,Yang Zhang 0031,"University of Illinois Urbana-Champaign, School of Information Sciences, IL, USA"
https://doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/194/7739,Daniel Yue Zhang,"University of Notre Dame, IN, USA",https://dblp.org/pid/06/6785-31,Yang Zhang 0031,"University of Illinois Urbana-Champaign, School of Information Sciences, IL, USA"
http://dx.doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/40/3934-2,Dong Wang 0002,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",https://dblp.org/pid/06/6785-31,Yang Zhang 0031,"University of Illinois Urbana-Champaign, School of Information Sciences, IL, USA"
https://doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/40/3934-2,Dong Wang 0002,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",https://dblp.org/pid/06/6785-31,Yang Zhang 0031,"University of Illinois Urbana-Champaign, School of Information Sciences, IL, USA"
http://dx.doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/40/3934-2,Dong Wang 0002,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",https://dblp.org/pid/194/7739,Daniel Yue Zhang,"University of Notre Dame, IN, USA"
https://doi.org/10.1109/cogmi48466.2019.00036,https://dblp.org/pid/40/3934-2,Dong Wang 0002,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",https://dblp.org/pid/194/7739,Daniel Yue Zhang,"University of Notre Dame, IN, USA"
http://dx.doi.org/10.1109/cvpr.2019.00901,https://dblp.org/pid/31/739,Louis-Philippe Morency,Carnegie Mellon University,https://dblp.org/pid/150/5010,Amir Zadeh 0001,"Carnegie Mellon University, Language Technologies Institute, Pittsburgh, PA, USA"
https://doi.org/10.1109/cvpr.2019.00901,https://dblp.org/pid/31/739,Louis-Philippe Morency,Carnegie Mellon University,https://dblp.org/pid/150/5010,Amir Zadeh 0001,"Carnegie Mellon University, Language Technologies Institute, Pittsburgh, PA, USA"
http://dx.doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/13/9673,Kanthi K. Sarpatwar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",https://dblp.org/pid/12/9872,Terry Heath,"IBM T.J. Watson Research Center, Yorktown Heights, USA"
https://doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/13/9673,Kanthi K. Sarpatwar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",https://dblp.org/pid/12/9872,Terry Heath,"IBM T.J. Watson Research Center, Yorktown Heights, USA"
http://dx.doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/239/6416,Venkata Sitaramagiridharganesh Ganapavarapu,IBM Research,https://dblp.org/pid/12/9872,Terry Heath,"IBM T.J. Watson Research Center, Yorktown Heights, USA"
https://doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/239/6416,Venkata Sitaramagiridharganesh Ganapavarapu,IBM Research,https://dblp.org/pid/12/9872,Terry Heath,"IBM T.J. Watson Research Center, Yorktown Heights, USA"
http://dx.doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/239/6416,Venkata Sitaramagiridharganesh Ganapavarapu,IBM Research,https://dblp.org/pid/13/9673,Kanthi K. Sarpatwar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
https://doi.org/10.1007/978-3-030-17277-0_8,https://dblp.org/pid/239/6416,Venkata Sitaramagiridharganesh Ganapavarapu,IBM Research,https://dblp.org/pid/13/9673,Kanthi K. Sarpatwar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1145/3368567.3368587,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3368567.3368587,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy",https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy",https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
http://dx.doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
https://doi.org/10.1007/978-3-030-05921-7_14,https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy",https://dblp.org/pid/130/0932,Alessandro Umbrico,"Roma Tre University, Rome, Italy"
http://dx.doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/29/654,Carson K. Leung,"University of Manitoba, Winnipeg, Canada",https://dblp.org/pid/160/4847,Giorgio Mario Grasso,"Università degli Studi di Messina, Italy"
https://doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/29/654,Carson K. Leung,"University of Manitoba, Winnipeg, Canada",https://dblp.org/pid/160/4847,Giorgio Mario Grasso,"Università degli Studi di Messina, Italy"
http://dx.doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/29/654,Carson K. Leung,"University of Manitoba, Winnipeg, Canada"
https://doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/29/654,Carson K. Leung,"University of Manitoba, Winnipeg, Canada"
http://dx.doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/160/4847,Giorgio Mario Grasso,"Università degli Studi di Messina, Italy"
https://doi.org/10.1109/fuzz-ieee.2019.8858791,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/160/4847,Giorgio Mario Grasso,"Università degli Studi di Messina, Italy"
http://dx.doi.org/10.1109/globecom38437.2019.9014171,https://dblp.org/pid/51/3128,Robert A. Malaney,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/234/8989,Ullah Ihsan 0001,"University of New South Wales, Sydney, NSW, Australia"
https://doi.org/10.1109/globecom38437.2019.9014171,https://dblp.org/pid/51/3128,Robert A. Malaney,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/234/8989,Ullah Ihsan 0001,"University of New South Wales, Sydney, NSW, Australia"
http://dx.doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/93/3389-1,Jianhua Li 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China",https://dblp.org/pid/25/3419,Joel J. P. C. Rodrigues,"Federal University of Piauí (UFPI), Teresina - Pi, Brazil"
https://doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/93/3389-1,Jianhua Li 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China",https://dblp.org/pid/25/3419,Joel J. P. C. Rodrigues,"Federal University of Piauí (UFPI), Teresina - Pi, Brazil"
http://dx.doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/25/3419,Joel J. P. C. Rodrigues,"Federal University of Piauí (UFPI), Teresina - Pi, Brazil",https://dblp.org/pid/20/3894-1,Jun Wu 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
https://doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/25/3419,Joel J. P. C. Rodrigues,"Federal University of Piauí (UFPI), Teresina - Pi, Brazil",https://dblp.org/pid/20/3894-1,Jun Wu 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
http://dx.doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/93/3389-1,Jianhua Li 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China",https://dblp.org/pid/20/3894-1,Jun Wu 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
https://doi.org/10.1109/globecom38437.2019.9013878,https://dblp.org/pid/93/3389-1,Jianhua Li 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China",https://dblp.org/pid/20/3894-1,Jun Wu 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
http://dx.doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/93/4866,Johannes Schemmel,"University of Heidelberg, Germany",https://dblp.org/pid/89/8924,Eric Müller 0001,"Heidelberg University, Germany"
https://doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/93/4866,Johannes Schemmel,"University of Heidelberg, Germany",https://dblp.org/pid/89/8924,Eric Müller 0001,"Heidelberg University, Germany"
http://dx.doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/93/4866,Johannes Schemmel,"University of Heidelberg, Germany",https://dblp.org/pid/85/9749,Mihai A. Petrovici,"Heidelberg University, Kirchhoff Institute for Physics, Germany"
https://doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/93/4866,Johannes Schemmel,"University of Heidelberg, Germany",https://dblp.org/pid/85/9749,Mihai A. Petrovici,"Heidelberg University, Kirchhoff Institute for Physics, Germany"
http://dx.doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/89/8924,Eric Müller 0001,"Heidelberg University, Germany",https://dblp.org/pid/85/9749,Mihai A. Petrovici,"Heidelberg University, Kirchhoff Institute for Physics, Germany"
https://doi.org/10.1007/978-3-030-30487-4_10,https://dblp.org/pid/89/8924,Eric Müller 0001,"Heidelberg University, Germany",https://dblp.org/pid/85/9749,Mihai A. Petrovici,"Heidelberg University, Kirchhoff Institute for Physics, Germany"
http://dx.doi.org/10.1007/978-3-030-24308-1_18,https://dblp.org/pid/86/20,Sanjay Misra,"Covenant University, Ota, Nigeria",https://dblp.org/pid/147/7046,Aderemi Aaron-Anthony Atayero,"Covenant University, Department of Electrical Engineering and Information Engineering, Canaanland, Nigeria"
https://doi.org/10.1007/978-3-030-24308-1_18,https://dblp.org/pid/86/20,Sanjay Misra,"Covenant University, Ota, Nigeria",https://dblp.org/pid/147/7046,Aderemi Aaron-Anthony Atayero,"Covenant University, Department of Electrical Engineering and Information Engineering, Canaanland, Nigeria"
http://dx.doi.org/10.1109/icii.2019.00079,https://dblp.org/pid/70/5417-1,Honggang Wang 0001,"University of Massachusetts Dartmouth, MA, USA",https://dblp.org/pid/10/966-1,Hua Fang 0001,"University of Massachusetts Dartmouth, Department of Computer and Information Science, Dartmouth, MA, USA"
https://doi.org/10.1109/icii.2019.00079,https://dblp.org/pid/70/5417-1,Honggang Wang 0001,"University of Massachusetts Dartmouth, MA, USA",https://dblp.org/pid/10/966-1,Hua Fang 0001,"University of Massachusetts Dartmouth, Department of Computer and Information Science, Dartmouth, MA, USA"
http://dx.doi.org/10.1007/978-3-030-17642-6_40,https://dblp.org/pid/97/2274-35,Yu Liu 0035,"Dalian University of Technology, School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China",https://dblp.org/pid/78/2022-57,Kai Wang 0057,"Dalian University of Technology, China"
https://doi.org/10.1007/978-3-030-17642-6_40,https://dblp.org/pid/97/2274-35,Yu Liu 0035,"Dalian University of Technology, School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China",https://dblp.org/pid/78/2022-57,Kai Wang 0057,"Dalian University of Technology, China"
